Unnamed: 0,url,Title,author,num_reviews,num_ratings,avg_rating,Nº pages,Publication_year,Series,genres,Awards,places,Rating,mean_norm_rating
,url,title,author,num_reviews,num_ratings,,num_pages,original_publish_year,series,genres,1.0,places,,
0.0,https://www.goodreads.com/book/show/6629359-the-strangest-man,"The Strangest Man: The Hidden Life of Paul Dirac, Mystic of the Atom",Graham Farmelo,323,8467,3.85,539,2009,0,Biography;Science;Nonfiction;Science;Physics;History;Biography Memoir;Science;Mathematics;Science;History Of Science;Science;Popular Science;Audiobook,4.0,,7.93,0.738665979381443
1.0,https://www.goodreads.com/book/show/34237826-grant,Grant,Ron Chernow,3325,29999,4.39,1074,2017,0,History;Biography;Nonfiction;Military History;Civil War;North American Hi...;American History;Politics;Presidents;Politics;Biography Memoir;Audiobook;War,6.0,,8.902,1.7106659793814423
2.0,https://www.goodreads.com/book/show/112469.Robert_Kennedy,Robert Kennedy: His Life,Evan Thomas,159,3478,4.22,512,2002,0,Biography;History;Nonfiction;Politics;North American Hi...;American History;The United States Of America;Autobiography;Memoir;Biography Memoir;History and Politics;Unfinished,,,8.596,1.4046659793814422
3.0,https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,Tuesdays with Morrie,Mitch Albom,29228,856981,4.12,210,2000,0,Nonfiction;Autobiography;Memoir;Biography;Inspirational;Classics;Philosophy;Self Help;Contemporary;Adult;Biography Memoir,,,8.416,1.224665979381443
4.0,https://www.goodreads.com/book/show/2101863.Dark_Lover,Dark Lover: The Life and Death of Rudolph Valentino,Emily W. Leider,52,392,4.1,514,2004,0,Biography;Nonfiction;Culture;Film;Media Tie In;History;Biography Memoir;Autobiography;Memoir;North American Hi...;American History;Historical,,,8.379999999999999,1.188665979381442
5.0,https://www.goodreads.com/book/show/156380.The_True_History_of_the_Elephant_Man,The True History of the Elephant Man,Michael Howell,94,875,3.81,213,2007,0,Biography;Nonfiction;History;Biography Memoir;Medical;Drama;Culture;Film;European Literature;British Literature;Media Tie In;Biography;Autobiography,,,7.8580000000000005,0.6666659793814429
7.0,https://www.goodreads.com/book/show/101425.Andrew_Jackson,Andrew Jackson: His Life and Times,H.W. Brands,278,17599,3.87,656,2006,0,Biography;History;Politics;Presidents;Nonfiction;North American Hi...;American History;Politics;Presidents;Us Presidents;Biography Memoir;War;Literature;American,,,7.966,0.774665979381443
8.0,https://www.goodreads.com/book/show/177106.Alfred_Nobel,Alfred Nobel: A Biography,Kenne Fant,9,84,3.71,352,2006,0,Biography;History;Nonfiction;Economics,,,7.678,0.4866659793814426
9.0,https://www.goodreads.com/book/show/1798446.Alan_Turing,Alan Turing,Andrew Hodges,917,11712,3.7,608,1984,0,Biography;Nonfiction;History;Science;Science;Mathematics;Biography Memoir;Science;Computer Science;Science;Technology;Audiobook;War,,,7.66,0.46866597938144305
10.0,https://www.goodreads.com/book/show/255134.Catherine_de_Medici,Catherine de Medici: Renaissance Queen of France,Leonie Frieda,209,6558,3.96,464,2006,0,History;Biography;Nonfiction;Cultural;France;Cultural;Italy;History;European History;Historical;Literature;16th Century;Biography Memoir;Womens,,,8.128,0.9366659793814427
11.0,https://www.goodreads.com/book/show/15654.The_Stranger_Beside_Me,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,Ann Rule,4666,87581,4.1,548,2001,0,Crime;True Crime;Nonfiction;Mystery;Crime;Audiobook;Biography;Autobiography;Memoir;Mystery;History;Horror;Adult,1.0,Washington (state),8.379999999999999,1.188665979381442
13.0,https://www.goodreads.com/book/show/112472.Robert_Kennedy_and_His_Times,Robert Kennedy and His Times,Arthur M. Schlesinger Jr.,81,2358,4.26,1088,2002,0,Biography;History;Nonfiction;Politics;North American Hi...;American History;Biography Memoir;The United States Of America;Leadership;Presidents;Us Presidents;Literature;American,2.0,,8.668,1.4766659793814423
14.0,https://www.goodreads.com/book/show/522943.Alice,"Alice: Alice Roosevelt Longworth, from White House Princess to Washington Power Broker",Stacy A. Cordery,202,1210,3.81,483,2007,0,Biography;History;Nonfiction;Biography Memoir;North American Hi...;American History;Politics;Politics;Presidents;Historical;Womens;Literature;20th Century,,,7.8580000000000005,0.6666659793814429
15.0,https://www.goodreads.com/book/show/1797103.Eleanor_and_Franklin,Eleanor and Franklin,Joseph P. Lash,65,2857,4.26,,1973,0,Biography;History;Nonfiction;North American Hi...;American History;Politics;Presidents;Politics;Biography Memoir;Presidents;Us Presidents;Literature;American;Literature;20th Century,3.0,,8.668,1.4766659793814423
16.0,https://www.goodreads.com/book/show/55506538-the-daughter-of-kurdland,The Daughter Of Kurdland: A Life Dedicated to Humankind,Widad Akreyi,6,67,4.69,,2019,0,History;Autobiography;Memoir;Biography,,,9.442,2.250665979381443
17.0,https://www.goodreads.com/book/show/372219.Joan_Crawford,Joan Crawford: The Essential Biography,Lawrence J. Quirk,14,154,3.68,344,2002,0,Biography;Nonfiction;Biography Memoir,,,7.624,0.432665979381443
18.0,https://www.goodreads.com/book/show/186344.With_Malice_Toward_None,With Malice Toward None: A Biography of Abraham Lincoln,Stephen B. Oates,253,7598,4.25,544,2011,0,Biography;History;Nonfiction;Military History;Civil War;Politics;Presidents;North American Hi...;American History;Historical;Biography Memoir;Politics;American History;American Civil War,1.0,,8.649999999999999,1.4586659793814427
19.0,https://www.goodreads.com/book/show/236017.Patton,Patton: A Genius for War,Carlo D'Este,90,3927,4.24,1024,1996,0,Biography;History;War;Military Fiction;Military;Military History;Nonfiction;War;World War II;War;North American Hi...;American History;Biography Memoir;Leadership,,,8.632000000000001,1.4406659793814431
20.0,https://www.goodreads.com/book/show/7993566-colonel-roosevelt,Colonel Roosevelt,Edmund Morris,653,22287,4.01,766,2010,1,Biography;History;Nonfiction;Politics;Presidents;North American Hi...;American History;Politics;Presidents;Us Presidents;Biography Memoir;Literature;American;Audiobook,,,8.218,1.0266659793814423
21.0,https://www.goodreads.com/book/show/6709606-george-nicholas-and-wilhelm,"George, Nicholas and Wilhelm: Three Royal Cousins and the Road to World War I",Miranda Carter,338,3564,4.02,528,2010,0,History;Biography;Nonfiction;Cultural;Russia;Cultural;Germany;War;World War I;Historical;Politics;History;World History;European Literature;British Literature,,,8.236,1.044665979381442
22.0,https://www.goodreads.com/book/show/1096405.Vivien,Vivien: The Life of Vivien Leigh,Alexander  Walker,59,1639,3.95,342,1994,0,Biography;Nonfiction;Biography Memoir;Media Tie In;Biography;Autobiography;Culture;Film;History;Literature;20th Century;Womens;Autobiography;Memoir,,,8.11,0.9186659793814431
23.0,https://www.goodreads.com/book/show/1185511.JFK,JFK: Reckless Youth,Nigel Hamilton,38,1169,3.85,900,1992,0,Biography;History;Nonfiction;Politics;Presidents;Politics;Biography Memoir;North American Hi...;American History;Historical;The United States Of America,,,7.93,0.738665979381443
25.0,https://www.goodreads.com/book/show/243707.A_Sense_of_Where_You_Are,A Sense of Where You Are: Bill Bradley at Princeton,John McPhee,112,1514,4.09,144,1999,0,Sports;Sports;Nonfiction;Biography;Sports;Basketball;History;Biography Memoir;Writing;Journalism;Writing;Essays;Literature;American,,,8.361999999999998,1.1706659793814425
26.0,https://www.goodreads.com/book/show/452716.Diana,Diana: Her True Story,Andrew Morton,896,18598,3.73,288,1997,0,Biography;Nonfiction;History;Biography Memoir;Autobiography;Memoir;Audiobook;European Literature;British Literature;Biography;Autobiography;Historical;Literature;20th Century,,,7.714,0.5226659793814428
27.0,https://www.goodreads.com/book/show/108824.Eminent_Victorians,Eminent Victorians,Lytton Strachey,167,2164,3.75,300,2003,0,Biography;History;Nonfiction;Classics;Historical;Victorian;European Literature;British Literature;Biography Memoir;Literature;20th Century;Literature;19th Century;Writing;Essays,,,7.75,0.5586659793814428
29.0,https://www.goodreads.com/book/show/10131648-the-greater-journey,The Greater Journey: Americans in Paris,David McCullough,2264,18480,3.92,558,2011,0,History;Nonfiction;Cultural;France;Biography;North American Hi...;American History;Travel;Art;Historical;Audiobook;Literature;19th Century,3.0,France,8.056000000000001,0.8646659793814426
30.0,https://www.goodreads.com/book/show/499712.Katherine_Swynford,Katherine Swynford: The Story of John of Gaunt and His Scandalous Duchess,Alison Weir,380,6321,3.77,288,2007,0,History;Biography;Nonfiction;Historical;Historical;Medieval;European Literature;British Literature;Literature;14th Century;Biography Memoir;History;Medieval History;Historical;Plantagenet,,,7.786,0.5946659793814428
31.0,https://www.goodreads.com/book/show/17618.W_E_B_Du_Bois,"W.E.B. Du Bois: Biography of a Race, 1868-1919",David Levering Lewis,38,2368,4.38,735,1994,0,Biography;History;Nonfiction;Cultural;African American;North American Hi...;American History;Race;Classics;Education;Social Movements;Social Justice;Literature;American,7.0,,8.884,1.6926659793814425
32.0,https://www.goodreads.com/book/show/10587120-killing-lincoln,Killing Lincoln: The Shocking Assassination that Changed America Forever,Bill O'Reilly,6593,101231,4.01,324,2011,1,History;Nonfiction;Biography;Historical;North American Hi...;American History;Military History;Civil War;Politics;Audiobook;Politics;Presidents;Crime;True Crime,1.0,,8.218,1.0266659793814423
33.0,https://www.goodreads.com/book/show/98685.Genius,Genius: The Life and Science of Richard Feynman,James Gleick,497,24246,4.06,531,1993,0,Biography;Science;Nonfiction;Science;Physics;History;Biography Memoir;Science;Popular Science;Biography;Autobiography;Science;History Of Science;Audiobook,2.0,,8.308,1.116665979381442
34.0,https://www.goodreads.com/book/show/104189.Same_Kind_of_Different_as_Me,"Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together",Ron Hall,8233,92395,4.13,240,2006,1,Nonfiction;Autobiography;Memoir;Christian;Biography;Inspirational;Book Club;Religion;Faith;Religion;Biography Memoir;Biography;Autobiography,,,8.434,1.2426659793814425
35.0,https://www.goodreads.com/book/show/746673.The_Last_Lion,"The Last Lion: Winston Spencer Churchill: Defender of the Realm, 1940-1965",William Manchester,646,8868,4.13,1232,2012,1,Biography;History;Nonfiction;War;World War II;Politics;War;Biography Memoir;Historical;Audiobook;War;Military Fiction,,,8.434,1.2426659793814425
36.0,https://www.goodreads.com/book/show/6634223-the-queen-mother,The Queen Mother: The Official Biography,William Shawcross,238,1956,4.0,1120,2009,0,Biography;Nonfiction;History;Biography Memoir;European Literature;British Literature;Literature;20th Century;Womens;Historical;Audiobook;Autobiography;Memoir,,,8.2,1.0086659793814428
37.0,https://www.goodreads.com/book/show/253698.Positively_4th_Street,"Positively 4th Street: The Lives and Times of Joan Baez, Bob Dylan, Mimi Baez Fariña, and Richard Fariña",David Hajdu,190,3260,3.9,336,2002,0,Music;Biography;Nonfiction;History;Biography Memoir;Culture;Pop Culture;Music;Rock N Roll;Autobiography;Memoir;Biography;Autobiography;New York,1.0,,8.02,0.8286659793814426
38.0,https://www.goodreads.com/book/show/47731.Anne_Sexton,Anne Sexton: A Biography,Diane Wood Middlebrook,116,3857,4.18,411,1992,0,Biography;Poetry;Nonfiction;Biography Memoir;Mental Health;Mental Illness;History;Autobiography;Memoir;Womens;Health;Mental Health;Feminism,3.0,,8.524000000000001,1.3326659793814422
39.0,https://www.goodreads.com/book/show/42519.Eisenhower,Eisenhower: Soldier and President,Stephen E. Ambrose,159,12087,4.01,640,1991,0,Biography;History;Politics;Presidents;Nonfiction;North American Hi...;American History;Politics;War;Military Fiction;Military;Military History;War;World War II;War,,,8.218,1.0266659793814423
40.0,https://www.goodreads.com/book/show/4424.An_Unfinished_Life,"An Unfinished Life: John F. Kennedy, 1917-1963",Robert Dallek,435,12930,3.89,849,2004,0,Biography;History;Nonfiction;Politics;Presidents;Politics;North American Hi...;American History;Presidents;Us Presidents;Biography Memoir;Historical;The United States Of America,,,8.002,0.810665979381443
41.0,https://www.goodreads.com/book/show/22294061-romantic-outlaws,Romantic Outlaws: The Extraordinary Lives of Mary Wollstonecraft and Her Daughter Mary Shelley,Charlotte Gordon,754,7280,3.97,649,2015,0,Nonfiction;Biography;History;Feminism;Historical;Biography Memoir;Womens;Autobiography;Memoir;Literature;19th Century;Medievalism;Romanticism,2.0,,8.146,0.9546659793814432
42.0,https://www.goodreads.com/book/show/13944.The_Secret_Life_of_Houdini,The Secret Life of Houdini: The Making of America's First Superhero,William Kalush,317,2350,3.86,592,2006,0,Biography;Nonfiction;History;Fantasy;Magic;Biography Memoir;Historical;Audiobook;Reference;Research;Autobiography;Memoir;Mystery,,,7.948,0.7566659793814425
43.0,https://www.goodreads.com/book/show/95777.At_Canaan_s_Edge,At Canaan's Edge: America in the King Years 1965-68,Taylor Branch,142,1671,4.42,1056,2007,1,History;Nonfiction;Biography;North American Hi...;American History;Politics;Race;Cultural;African American;Historical;Literature;American;Audiobook,5.0,,8.956,1.7646659793814425
44.0,https://www.goodreads.com/book/show/691001.Four_Queens,Four Queens: The Provençal Sisters Who Ruled Europe,Nancy  Goldstone,444,4052,3.87,336,2007,0,History;Nonfiction;Biography;Historical;Cultural;France;Historical;Medieval;History;Medieval History;History;European History;Womens;Audiobook,,,7.966,0.774665979381443
45.0,https://www.goodreads.com/book/show/25014.The_Map_That_Changed_the_World,The Map That Changed the World: William Smith and the Birth of Modern Geology,Simon Winchester,753,12263,3.82,329,2002,0,History;Nonfiction;Science;Biography;Science;Geology;Science;Geography;Cartography;Maps;Audiobook;Science;History Of Science;Historical,,,7.876,0.6846659793814425
46.0,https://www.goodreads.com/book/show/2898564-tried-by-war,Tried by War: Abraham Lincoln as Commander in Chief,James M. McPherson,334,5530,4.08,329,2008,0,History;Military History;Civil War;Biography;Nonfiction;North American Hi...;American History;American History;American Civil War;Politics;Presidents;War;Military;Military History;Politics,2.0,United States of America,8.344000000000001,1.1526659793814429
47.0,https://www.goodreads.com/book/show/254310.Washington,Washington: The Indispensable Man,James Thomas Flexner,192,5721,4.11,423,1994,0,Biography;History;Politics;Presidents;Nonfiction;North American Hi...;American History;Military History;American Revolution;Politics;American Revolution;American Revolutionary War;Presidents;Us Presidents;Biography Memoir,,,8.398,1.2066659793814434
49.0,https://www.goodreads.com/book/show/27512.The_Final_Days,The Final Days,Bob Woodward,249,5676,4.14,480,2005,0,History;Politics;Nonfiction;North American Hi...;American History;Biography;Politics;Presidents;Writing;Journalism;Historical;Biography Memoir;Presidents;Us Presidents,,,8.452,1.260665979381442
50.0,https://www.goodreads.com/book/show/640330.A_Profane_Wit,"A Profane Wit: The Life of John Wilmot, Earl of Rochester",James William Johnson,7,53,3.92,478,2004,0,Biography;History;Nonfiction,,,8.056000000000001,0.8646659793814426
